DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.600,  59.600, Reference positions.

 0.00000, 158.127,-105.965, Rotor position possibly out of range
 0.00000,  23.473, -45.448, Sun position possibly out of range
 0.01667,  24.000, -12.000, Hot reference on ground (To)
 0.01667, 157.600, -72.514, Rotor position possibly out of range
 0.01667,  24.000, -12.000, Sun position possibly out of range
 0.03333,  24.524, -65.307, Back to the Sun
 0.03333, 157.076,-125.818, Rotor position possibly out of range
 0.03333,  24.524, -65.307, Sun position possibly out of range
 0.05000, 156.555,-125.743, Rotor position possibly out of range
 0.05000,  25.045, -65.235, Sun position possibly out of range
 0.06667, 156.036,-125.666, Rotor position possibly out of range
 0.06667,  25.564, -65.161, Sun position possibly out of range
 0.08333, 155.519,-125.587, Rotor position possibly out of range
 0.08333,  26.081, -65.085, Sun position possibly out of range
 0.10000, 155.006,-125.508, Rotor position possibly out of range
 0.10000,  26.594, -65.009, Sun position possibly out of range
 0.11667, 154.495,-125.427, Rotor position possibly out of range
 0.11667,  27.105, -64.931, Sun position possibly out of range
 0.13333, 153.986,-125.344, Rotor position possibly out of range
 0.13333,  27.614, -64.851, Sun position possibly out of range
 0.15000, 153.481,-125.260, Rotor position possibly out of range
 0.15000,  28.119, -64.770, Sun position possibly out of range
 0.16667, 152.978,-125.175, Rotor position possibly out of range
 0.16667,  28.622, -64.688, Sun position possibly out of range
 0.18333, 152.478,-125.089, Rotor position possibly out of range
 0.18333,  29.122, -64.605, Sun position possibly out of range
 0.20000, 151.980,-125.001, Rotor position possibly out of range
 0.20000,  29.620, -64.520, Sun position possibly out of range
 0.21667, 151.486,-124.912, Rotor position possibly out of range
 0.21667,  30.114, -64.434, Sun position possibly out of range
 0.23333, 150.994,-124.822, Rotor position possibly out of range
 0.23333,  30.606, -64.346, Sun position possibly out of range
 0.25000,  31.095, -44.257, Cold sky reference deviation in elevation
 0.25000, 150.505,-104.730, Rotor position possibly out of range
 0.25000,  31.095, -44.257, Sun position possibly out of range
 0.26667,  31.582, -12.000, Hot reference on ground (To)
 0.26667, 150.018, -72.470, Rotor position possibly out of range
 0.26667,  31.582, -12.000, Sun position possibly out of range
 0.28333,  32.065, -64.076, Back to the Sun
 0.28361, 149.535,-124.544, Rotor position possibly out of range
 0.28361,  32.065, -64.076, Sun position possibly out of range
 0.30000, 149.054,-124.448, Rotor position possibly out of range
 0.30000,  32.546, -63.984, Sun position possibly out of range
 0.31694, 148.577,-124.352, Rotor position possibly out of range
 0.31694,  33.023, -63.890, Sun position possibly out of range
 0.33361, 148.102,-124.254, Rotor position possibly out of range
 0.33361,  33.498, -63.795, Sun position possibly out of range
 0.35028, 147.629,-124.155, Rotor position possibly out of range
 0.35028,  33.971, -63.699, Sun position possibly out of range
 0.36694, 147.160,-124.056, Rotor position possibly out of range
 0.36694,  34.440, -63.602, Sun position possibly out of range
 0.38361, 146.694,-123.954, Rotor position possibly out of range
 0.38361,  34.906, -63.504, Sun position possibly out of range
 0.40028, 146.230,-123.852, Rotor position possibly out of range
 0.40028,  35.370, -63.404, Sun position possibly out of range
 0.41694, 145.769,-123.749, Rotor position possibly out of range
 0.41694,  35.831, -63.303, Sun position possibly out of range
 0.43361, 145.311,-123.644, Rotor position possibly out of range
 0.43361,  36.289, -63.201, Sun position possibly out of range
 0.45028, 144.856,-123.539, Rotor position possibly out of range
 0.45028,  36.744, -63.099, Sun position possibly out of range
 0.46694, 144.404,-123.432, Rotor position possibly out of range
 0.46694,  37.196, -62.995, Sun position possibly out of range
 0.48361, 143.954,-123.324, Rotor position possibly out of range
 0.48361,  37.646, -62.889, Sun position possibly out of range
 0.50000,  38.092, -42.783, Cold sky reference deviation in elevation
 0.50028, 143.508,-103.216, Rotor position possibly out of range
 0.50028,  38.092, -42.783, Sun position possibly out of range
 0.51667,  38.536, -12.000, Hot reference on ground (To)
 0.51694, 143.064, -72.430, Rotor position possibly out of range
 0.51694,  38.536, -12.000, Sun position possibly out of range
 0.53333,  38.977, -62.568, Back to the Sun
 0.53361, 142.623,-122.995, Rotor position possibly out of range
 0.53361,  38.977, -62.568, Sun position possibly out of range
 0.55028, 142.185,-122.883, Rotor position possibly out of range
 0.55028,  39.415, -62.458, Sun position possibly out of range
 0.56694, 141.750,-122.770, Rotor position possibly out of range
 0.56694,  39.850, -62.348, Sun position possibly out of range
 0.58361, 141.317,-122.656, Rotor position possibly out of range
 0.58361,  40.283, -62.237, Sun position possibly out of range
 0.60028, 140.887,-122.541, Rotor position possibly out of range
 0.60028,  40.713, -62.124, Sun position possibly out of range
 0.61694, 140.460,-122.426, Rotor position possibly out of range
 0.61694,  41.140, -62.011, Sun position possibly out of range
 0.63361, 140.036,-122.309, Rotor position possibly out of range
 0.63361,  41.564, -61.897, Sun position possibly out of range
 0.65028, 139.615,-122.191, Rotor position possibly out of range
 0.65028,  41.985, -61.781, Sun position possibly out of range
 0.66694, 139.196,-122.073, Rotor position possibly out of range
 0.66694,  42.404, -61.665, Sun position possibly out of range
 0.68361, 138.780,-121.953, Rotor position possibly out of range
 0.68361,  42.820, -61.548, Sun position possibly out of range
 0.70028, 138.367,-121.833, Rotor position possibly out of range
 0.70028,  43.233, -61.430, Sun position possibly out of range
 0.71694, 137.956,-121.711, Rotor position possibly out of range
 0.71694,  43.644, -61.311, Sun position possibly out of range
 0.73361, 137.548,-121.589, Rotor position possibly out of range
 0.73361,  44.052, -61.191, Sun position possibly out of range
 0.75000,  44.457, -41.071, Cold sky reference deviation in elevation
 0.75028, 137.143,-101.466, Rotor position possibly out of range
 0.75028,  44.457, -41.071, Sun position possibly out of range
 0.76694,  44.866, -12.000, Hot reference on ground (To)
 0.76694, 136.734, -72.393, Rotor position possibly out of range
 0.76694,  44.866, -12.000, Sun position possibly out of range
 0.78361,  45.259, -60.827, Back to the Sun
 0.78361, 136.341,-121.217, Rotor position possibly out of range
 0.78361,  45.259, -60.827, Sun position possibly out of range
 0.80028, 135.937,-121.090, Rotor position possibly out of range
 0.80028,  45.663, -60.701, Sun position possibly out of range
 0.81694, 135.542,-120.963, Rotor position possibly out of range
 0.81694,  46.058, -60.577, Sun position possibly out of range
 0.83361, 135.151,-120.836, Rotor position possibly out of range
 0.83361,  46.449, -60.452, Sun position possibly out of range
 0.85028, 134.768,-120.710, Rotor position possibly out of range
 0.85028,  46.832, -60.328, Sun position possibly out of range
 0.86694, 134.374,-120.579, Rotor position possibly out of range
 0.86694,  47.226, -60.200, Sun position possibly out of range
 0.88361, 133.990,-120.449, Rotor position possibly out of range
 0.88361,  47.610, -60.072, Sun position possibly out of range
 0.90028, 133.608,-120.319, Rotor position possibly out of range
 0.90028,  47.992, -59.944, Sun position possibly out of range
 0.91694, 133.229,-120.188, Rotor position possibly out of range
 0.91694,  48.371, -59.815, Sun position possibly out of range
 0.93361, 132.852,-120.056, Rotor position possibly out of range
 0.93361,  48.748, -59.685, Sun position possibly out of range
 0.95028, 132.478,-119.923, Rotor position possibly out of range
 0.95028,  49.122, -59.555, Sun position possibly out of range
 0.96694, 132.106,-119.790, Rotor position possibly out of range
 0.96694,  49.494, -59.424, Sun position possibly out of range
 0.98361, 131.737,-119.656, Rotor position possibly out of range
 0.98361,  49.863, -59.292, Sun position possibly out of range
 1.00028,  50.230, -39.159, Cold sky reference deviation in elevation
 1.00028, 131.370, -99.521, Rotor position possibly out of range
 1.00028,  50.230, -39.159, Sun position possibly out of range
 1.01694,  50.595, -12.000, Hot reference on ground (To)
 1.01694, 131.005, -72.360, Rotor position possibly out of range
 1.01694,  50.595, -12.000, Sun position possibly out of range
 1.03361,  50.957, -58.892, Back to the Sun
 1.03361, 130.643,-119.250, Rotor position possibly out of range
 1.03361,  50.957, -58.892, Sun position possibly out of range
 1.05028, 130.283,-119.113, Rotor position possibly out of range
 1.05028,  51.317, -58.757, Sun position possibly out of range
 1.06694, 129.926,-118.975, Rotor position possibly out of range
 1.06694,  51.674, -58.622, Sun position possibly out of range
 1.08361, 129.570,-118.837, Rotor position possibly out of range
 1.08361,  52.030, -58.486, Sun position possibly out of range
 1.10028, 129.218,-118.699, Rotor position possibly out of range
 1.10028,  52.382, -58.349, Sun position possibly out of range
 1.11694, 128.867,-118.559, Rotor position possibly out of range
 1.11694,  52.733, -58.212, Sun position possibly out of range
 1.13361, 128.519,-118.419, Rotor position possibly out of range
 1.13361,  53.081, -58.074, Sun position possibly out of range
 1.15028, 128.173,-118.278, Rotor position possibly out of range
 1.15028,  53.427, -57.935, Sun position possibly out of range
 1.16694, 127.829,-118.137, Rotor position possibly out of range
 1.16694,  53.771, -57.796, Sun position possibly out of range
 1.18361, 127.487,-117.995, Rotor position possibly out of range
 1.18361,  54.113, -57.656, Sun position possibly out of range
 1.20028, 127.148,-117.853, Rotor position possibly out of range
 1.20028,  54.452, -57.515, Sun position possibly out of range
 1.21694, 126.810,-117.710, Rotor position possibly out of range
 1.21694,  54.790, -57.374, Sun position possibly out of range
 1.23361, 126.475,-117.566, Rotor position possibly out of range
 1.23361,  55.125, -57.233, Sun position possibly out of range
 1.25028,  55.458, -37.091, Cold sky reference deviation in elevation
 1.25028, 126.142, -97.422, Rotor position possibly out of range
 1.25028,  55.458, -37.091, Sun position possibly out of range
 1.26694,  55.789, -12.000, Hot reference on ground (To)
 1.26694, 125.811, -72.330, Rotor position possibly out of range
 1.26694,  55.789, -12.000, Sun position possibly out of range
 1.28361,  56.118, -56.804, Back to the Sun
 1.28361, 125.482,-117.132, Rotor position possibly out of range
 1.28361,  56.118, -56.804, Sun position possibly out of range
 1.30028, 125.156,-116.986, Rotor position possibly out of range
 1.30028,  56.444, -56.660, Sun position possibly out of range
 1.31694, 124.831,-116.840, Rotor position possibly out of range
 1.31694,  56.769, -56.516, Sun position possibly out of range
 1.33361, 124.508,-116.693, Rotor position possibly out of range
 1.33361,  57.092, -56.371, Sun position possibly out of range
 1.35028, 124.187,-116.546, Rotor position possibly out of range
 1.35028,  57.413, -56.226, Sun position possibly out of range
 1.36694, 123.869,-116.398, Rotor position possibly out of range
 1.36694,  57.731, -56.080, Sun position possibly out of range
 1.38361, 123.552,-116.250, Rotor position possibly out of range
 1.38361,  58.048, -55.933, Sun position possibly out of range
 1.40028, 123.237,-116.101, Rotor position possibly out of range
 1.40028,  58.363, -55.786, Sun position possibly out of range
 1.41694, 122.924,-115.951, Rotor position possibly out of range
 1.41694,  58.676, -55.638, Sun position possibly out of range
 1.43361, 122.613,-115.801, Rotor position possibly out of range
 1.43361,  58.987, -55.490, Sun position possibly out of range
 1.45028, 122.304,-115.651, Rotor position possibly out of range
