DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  18.322, -65.648, Back to the Sun
 0.03333, 162.678,-124.402, Rotor position possibly out of range
 0.03333,  18.322, -65.648, Sun position possibly out of range
 0.05000, 162.136,-124.350, Rotor position possibly out of range
 0.05000,  18.864, -65.593, Sun position possibly out of range
 0.06667, 161.596,-124.296, Rotor position possibly out of range
 0.06667,  19.404, -65.536, Sun position possibly out of range
 0.08333, 161.058,-124.240, Rotor position possibly out of range
 0.08333,  19.942, -65.478, Sun position possibly out of range
 0.10000, 160.522,-124.183, Rotor position possibly out of range
 0.10000,  20.478, -65.418, Sun position possibly out of range
 0.11667, 159.988,-124.125, Rotor position possibly out of range
 0.11667,  21.012, -65.357, Sun position possibly out of range
 0.13333, 159.457,-124.065, Rotor position possibly out of range
 0.13333,  21.543, -65.294, Sun position possibly out of range
 0.15000, 158.928,-124.003, Rotor position possibly out of range
 0.15000,  22.072, -65.229, Sun position possibly out of range
 0.16667, 158.402,-123.940, Rotor position possibly out of range
 0.16667,  22.598, -65.164, Sun position possibly out of range
 0.18333, 157.877,-123.875, Rotor position possibly out of range
 0.18333,  23.123, -65.096, Sun position possibly out of range
 0.20000, 157.355,-123.809, Rotor position possibly out of range
 0.20000,  23.645, -65.028, Sun position possibly out of range
 0.21667, 156.836,-123.742, Rotor position possibly out of range
 0.21667,  24.164, -64.957, Sun position possibly out of range
 0.23333, 156.319,-123.673, Rotor position possibly out of range
 0.23333,  24.681, -64.886, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  26.217, -64.662, Back to the Sun
 0.28333, 154.783,-123.457, Rotor position possibly out of range
 0.28333,  26.217, -64.662, Sun position possibly out of range
 0.30000, 154.276,-123.383, Rotor position possibly out of range
 0.30000,  26.724, -64.585, Sun position possibly out of range
 0.31667, 153.772,-123.307, Rotor position possibly out of range
 0.31667,  27.228, -64.507, Sun position possibly out of range
 0.33333, 153.270,-123.230, Rotor position possibly out of range
 0.33333,  27.730, -64.427, Sun position possibly out of range
 0.35000, 152.771,-123.151, Rotor position possibly out of range
 0.35000,  28.229, -64.345, Sun position possibly out of range
 0.36667, 152.275,-123.071, Rotor position possibly out of range
 0.36667,  28.725, -64.263, Sun position possibly out of range
 0.38333, 151.781,-122.990, Rotor position possibly out of range
 0.38333,  29.219, -64.179, Sun position possibly out of range
 0.40000, 151.290,-122.907, Rotor position possibly out of range
 0.40000,  29.710, -64.094, Sun position possibly out of range
 0.41667, 150.802,-122.823, Rotor position possibly out of range
 0.41667,  30.198, -64.007, Sun position possibly out of range
 0.43333, 150.316,-122.738, Rotor position possibly out of range
 0.43333,  30.684, -63.920, Sun position possibly out of range
