DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  15.384, -64.469, Back to the Sun
 0.03333, 165.616,-123.208, Rotor position possibly out of range
 0.03333,  15.384, -64.469, Sun position possibly out of range
 0.05000, 165.087,-123.164, Rotor position possibly out of range
 0.05000,  15.913, -64.422, Sun position possibly out of range
 0.06667, 164.560,-123.118, Rotor position possibly out of range
 0.06667,  16.440, -64.374, Sun position possibly out of range
 0.08333, 164.034,-123.071, Rotor position possibly out of range
 0.08333,  16.966, -64.324, Sun position possibly out of range
 0.10000, 163.511,-123.022, Rotor position possibly out of range
 0.10000,  17.489, -64.273, Sun position possibly out of range
 0.11667, 162.989,-122.972, Rotor position possibly out of range
 0.11667,  18.011, -64.220, Sun position possibly out of range
 0.13361, 162.469,-122.921, Rotor position possibly out of range
 0.13361,  18.531, -64.165, Sun position possibly out of range
 0.15000, 161.950,-122.867, Rotor position possibly out of range
 0.15000,  19.050, -64.110, Sun position possibly out of range
 0.16694, 161.434,-122.813, Rotor position possibly out of range
 0.16694,  19.566, -64.052, Sun position possibly out of range
 0.18333, 160.920,-122.757, Rotor position possibly out of range
 0.18333,  20.080, -63.993, Sun position possibly out of range
 0.20028, 160.399,-122.698, Rotor position possibly out of range
 0.20028,  20.601, -63.932, Sun position possibly out of range
 0.21667, 159.897,-122.640, Rotor position possibly out of range
 0.21667,  21.103, -63.871, Sun position possibly out of range
 0.23361, 159.380,-122.578, Rotor position possibly out of range
 0.23361,  21.620, -63.807, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26694, 145.000, -10.000, New tracking position
 0.28333,  23.124, -63.610, Back to the Sun
 0.28333, 157.876,-122.389, Rotor position possibly out of range
 0.28333,  23.124, -63.610, Sun position possibly out of range
 0.30028, 157.368,-122.322, Rotor position possibly out of range
 0.30028,  23.632, -63.540, Sun position possibly out of range
 0.31667, 156.878,-122.256, Rotor position possibly out of range
 0.31667,  24.122, -63.471, Sun position possibly out of range
 0.33361, 156.374,-122.185, Rotor position possibly out of range
 0.33361,  24.626, -63.399, Sun position possibly out of range
 0.35000, 155.889,-122.116, Rotor position possibly out of range
 0.35000,  25.111, -63.327, Sun position possibly out of range
 0.36694, 155.390,-122.043, Rotor position possibly out of range
 0.36694,  25.610, -63.251, Sun position possibly out of range
 0.38333, 154.909,-121.972, Rotor position possibly out of range
 0.38333,  26.091, -63.177, Sun position possibly out of range
 0.40028, 154.415,-121.896, Rotor position possibly out of range
 0.40028,  26.585, -63.099, Sun position possibly out of range
 0.41667, 153.939,-121.822, Rotor position possibly out of range
 0.41667,  27.061, -63.022, Sun position possibly out of range
 0.43333, 153.457,-121.745, Rotor position possibly out of range
 0.43333,  27.543, -62.943, Sun position possibly out of range
