DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  15.660, -64.622, Back to the Sun
 0.03333, 165.340,-123.363, Rotor position possibly out of range
 0.03333,  15.660, -64.622, Sun position possibly out of range
 0.05000, 164.809,-123.318, Rotor position possibly out of range
 0.05000,  16.191, -64.575, Sun position possibly out of range
 0.06667, 164.280,-123.271, Rotor position possibly out of range
 0.06667,  16.720, -64.526, Sun position possibly out of range
 0.08333, 163.753,-123.223, Rotor position possibly out of range
 0.08333,  17.247, -64.475, Sun position possibly out of range
 0.10000, 163.228,-123.174, Rotor position possibly out of range
 0.10000,  17.772, -64.423, Sun position possibly out of range
 0.11667, 162.704,-123.123, Rotor position possibly out of range
 0.11667,  18.296, -64.369, Sun position possibly out of range
 0.13333, 162.182,-123.070, Rotor position possibly out of range
 0.13333,  18.818, -64.314, Sun position possibly out of range
 0.15000, 161.662,-123.016, Rotor position possibly out of range
 0.15000,  19.338, -64.257, Sun position possibly out of range
 0.16667, 161.144,-122.961, Rotor position possibly out of range
 0.16667,  19.856, -64.199, Sun position possibly out of range
 0.18333, 160.628,-122.904, Rotor position possibly out of range
 0.18333,  20.372, -64.139, Sun position possibly out of range
 0.20000, 160.114,-122.846, Rotor position possibly out of range
 0.20000,  20.886, -64.078, Sun position possibly out of range
 0.21667, 159.603,-122.786, Rotor position possibly out of range
 0.21667,  21.397, -64.016, Sun position possibly out of range
 0.23333, 159.093,-122.724, Rotor position possibly out of range
 0.23333,  21.907, -63.952, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  23.424, -63.751, Back to the Sun
 0.28333, 157.576,-122.532, Rotor position possibly out of range
 0.28333,  23.424, -63.751, Sun position possibly out of range
 0.30000, 157.075,-122.465, Rotor position possibly out of range
 0.30000,  23.925, -63.682, Sun position possibly out of range
 0.31667, 156.576,-122.397, Rotor position possibly out of range
 0.31667,  24.424, -63.611, Sun position possibly out of range
 0.33333, 156.079,-122.327, Rotor position possibly out of range
 0.33333,  24.921, -63.538, Sun position possibly out of range
 0.35000, 155.585,-122.256, Rotor position possibly out of range
 0.35000,  25.415, -63.465, Sun position possibly out of range
 0.36667, 155.093,-122.183, Rotor position possibly out of range
 0.36667,  25.907, -63.390, Sun position possibly out of range
 0.38333, 154.603,-122.109, Rotor position possibly out of range
 0.38333,  26.397, -63.313, Sun position possibly out of range
 0.40000, 154.115,-122.034, Rotor position possibly out of range
 0.40000,  26.885, -63.235, Sun position possibly out of range
 0.41667, 153.630,-121.958, Rotor position possibly out of range
 0.41667,  27.370, -63.156, Sun position possibly out of range
 0.43333, 153.148,-121.880, Rotor position possibly out of range
 0.43333,  27.852, -63.076, Sun position possibly out of range
