# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 183.400 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
11.37408; 174.519;  27.794;   8.881; -32.705;Commanded position az=8.881, el=-32.705
11.37429; 174.519;  28.294;   8.881; -32.205;Commanded position az=8.881, el=-32.205
11.37450; 174.519;  28.794;   8.881; -31.705;Commanded position az=8.881, el=-31.705
11.37471; 174.519;  29.294;   8.881; -31.205;Commanded position az=8.881, el=-31.205
11.37492; 174.519;  29.794;   8.881; -30.705;Commanded position az=8.881, el=-30.705
11.37513; 174.519;  30.294;   8.881; -30.205;Commanded position az=8.881, el=-30.205
11.37534; 174.519;  30.794;   8.881; -29.705;Commanded position az=8.881, el=-29.705
11.37555; 174.519;  31.294;   8.881; -29.205;Commanded position az=8.881, el=-29.205
11.37576; 174.519;  31.794;   8.881; -28.705;Commanded position az=8.881, el=-28.705
11.37597; 175.019;  31.794;   8.381; -28.705;Commanded position az=8.381, el=-28.705
11.37618; 175.019;  31.294;   8.381; -29.205;Commanded position az=8.381, el=-29.205
11.37639; 175.019;  30.794;   8.381; -29.705;Commanded position az=8.381, el=-29.705
11.37660; 175.019;  30.294;   8.381; -30.205;Commanded position az=8.381, el=-30.205
11.37681; 175.019;  29.794;   8.381; -30.705;Commanded position az=8.381, el=-30.705
11.37702; 175.019;  29.294;   8.381; -31.205;Commanded position az=8.381, el=-31.205
11.37723; 175.019;  28.794;   8.381; -31.705;Commanded position az=8.381, el=-31.705
11.37744; 175.019;  28.294;   8.381; -32.205;Commanded position az=8.381, el=-32.205
11.37765; 175.019;  27.794;   8.381; -32.705;Commanded position az=8.381, el=-32.705
11.37786; 175.019;  27.294;   8.381; -33.205;Commanded position az=8.381, el=-33.205
11.37807; 175.019;  26.794;   8.381; -33.705;Commanded position az=8.381, el=-33.705
11.37828; 175.019;  26.294;   8.381; -34.205;Commanded position az=8.381, el=-34.205
11.37848; 175.019;  25.794;   8.381; -34.705;Commanded position az=8.381, el=-34.705
11.37869; 175.019;  25.294;   8.381; -35.205;Commanded position az=8.381, el=-35.205
11.37890; 175.019;  24.794;   8.381; -35.705;Commanded position az=8.381, el=-35.705
11.37911; 175.019;  24.294;   8.381; -36.205;Commanded position az=8.381, el=-36.205
11.37932; 175.019;  23.794;   8.381; -36.705;Commanded position az=8.381, el=-36.705
11.37953; 175.019;  23.294;   8.381; -37.205;Commanded position az=8.381, el=-37.205
11.37974; 175.019;  22.794;   8.381; -37.705;Commanded position az=8.381, el=-37.705
11.37995; 175.019;  22.294;   8.381; -38.205;Commanded position az=8.381, el=-38.205
11.38016; 175.019;  21.794;   8.381; -38.705;Commanded position az=8.381, el=-38.705
11.38037; 175.019;  21.294;   8.381; -39.205;Commanded position az=8.381, el=-39.205
11.38058; 175.019;  20.794;   8.381; -39.705;Commanded position az=8.381, el=-39.705
11.38079; 175.019;  20.294;   8.381; -40.205;Commanded position az=8.381, el=-40.205
11.38100; 175.019;  19.794;   8.381; -40.705;Commanded position az=8.381, el=-40.705
11.38121; 175.019;  19.294;   8.381; -41.205;Commanded position az=8.381, el=-41.205
11.38142; 175.019;  18.794;   8.381; -41.705;Commanded position az=8.381, el=-41.705
11.38163; 175.019;  18.294;   8.381; -42.205;Commanded position az=8.381, el=-42.205
11.38184; 175.019;  17.794;   8.381; -42.705;Commanded position az=8.381, el=-42.705
11.38205; 175.019;  17.294;   8.381; -43.205;Commanded position az=8.381, el=-43.205
11.38226; 175.019;  16.794;   8.381; -43.705;Commanded position az=8.381, el=-43.705
11.38246; 175.019;  16.294;   8.381; -44.205;Commanded position az=8.381, el=-44.205
11.38267; 175.019;  15.794;   8.381; -44.705;Commanded position az=8.381, el=-44.705
11.38288; 175.019;  15.294;   8.381; -45.205;Commanded position az=8.381, el=-45.205
11.38309; 175.019;  14.794;   8.381; -45.705;Commanded position az=8.381, el=-45.705
11.38330; 175.019;  14.294;   8.381; -46.205;Commanded position az=8.381, el=-46.205
11.38351; 175.019;  13.794;   8.381; -46.705;Commanded position az=8.381, el=-46.705
11.38372; 175.019;  13.294;   8.381; -47.205;Commanded position az=8.381, el=-47.205
11.38393; 175.019;  12.794;   8.381; -47.705;Commanded position az=8.381, el=-47.705
11.38414; 175.019;  12.294;   8.381; -48.205;Commanded position az=8.381, el=-48.205
11.38435; 175.019;  11.794;   8.381; -48.705;Commanded position az=8.381, el=-48.705
11.38456; 175.519;  11.794;   7.881; -48.705;Commanded position az=7.881, el=-48.705
11.38477; 175.519;  12.294;   7.881; -48.205;Commanded position az=7.881, el=-48.205
11.38498; 175.519;  12.794;   7.881; -47.705;Commanded position az=7.881, el=-47.705
11.38519; 175.519;  13.294;   7.881; -47.205;Commanded position az=7.881, el=-47.205
11.38539; 175.519;  13.794;   7.881; -46.705;Commanded position az=7.881, el=-46.705
11.38560; 175.519;  14.294;   7.881; -46.205;Commanded position az=7.881, el=-46.205
11.38581; 175.519;  14.794;   7.881; -45.705;Commanded position az=7.881, el=-45.705
11.38602; 175.519;  15.294;   7.881; -45.205;Commanded position az=7.881, el=-45.205
11.38623; 175.519;  15.794;   7.881; -44.705;Commanded position az=7.881, el=-44.705
11.38644; 175.519;  16.294;   7.881; -44.205;Commanded position az=7.881, el=-44.205
11.38665; 175.519;  16.794;   7.881; -43.705;Commanded position az=7.881, el=-43.705
11.38686; 175.519;  17.294;   7.881; -43.205;Commanded position az=7.881, el=-43.205
11.38707; 175.519;  17.794;   7.881; -42.705;Commanded position az=7.881, el=-42.705
11.38728; 175.519;  18.294;   7.881; -42.205;Commanded position az=7.881, el=-42.205
11.38749; 175.519;  18.794;   7.881; -41.705;Commanded position az=7.881, el=-41.705
11.38770; 175.519;  19.294;   7.881; -41.205;Commanded position az=7.881, el=-41.205
11.38791; 175.519;  19.794;   7.881; -40.705;Commanded position az=7.881, el=-40.705
11.38812; 175.519;  20.294;   7.881; -40.205;Commanded position az=7.881, el=-40.205
11.38833; 175.519;  20.794;   7.881; -39.705;Commanded position az=7.881, el=-39.705
11.38854; 175.519;  21.294;   7.881; -39.205;Commanded position az=7.881, el=-39.205
11.38875; 175.519;  21.794;   7.881; -38.705;Commanded position az=7.881, el=-38.705
11.38896; 175.519;  22.294;   7.881; -38.205;Commanded position az=7.881, el=-38.205
11.38917; 175.519;  22.794;   7.881; -37.705;Commanded position az=7.881, el=-37.705
11.38937; 175.519;  23.294;   7.881; -37.205;Commanded position az=7.881, el=-37.205
11.38958; 175.519;  23.794;   7.881; -36.705;Commanded position az=7.881, el=-36.705
11.38979; 175.519;  24.294;   7.881; -36.205;Commanded position az=7.881, el=-36.205
11.39000; 175.519;  24.794;   7.881; -35.705;Commanded position az=7.881, el=-35.705
11.39021; 175.519;  25.294;   7.881; -35.205;Commanded position az=7.881, el=-35.205
11.39042; 175.519;  25.794;   7.881; -34.705;Commanded position az=7.881, el=-34.705
11.39063; 175.519;  26.294;   7.881; -34.205;Commanded position az=7.881, el=-34.205
11.39084; 175.519;  26.794;   7.881; -33.705;Commanded position az=7.881, el=-33.705
11.39105; 175.519;  27.294;   7.881; -33.205;Commanded position az=7.881, el=-33.205
11.39126; 175.519;  27.794;   7.881; -32.705;Commanded position az=7.881, el=-32.705
11.39147; 175.519;  28.294;   7.881; -32.205;Commanded position az=7.881, el=-32.205
11.39168; 175.519;  28.794;   7.881; -31.705;Commanded position az=7.881, el=-31.705
11.39189; 175.519;  29.294;   7.881; -31.205;Commanded position az=7.881, el=-31.205
11.39210; 175.519;  29.794;   7.881; -30.705;Commanded position az=7.881, el=-30.705
11.39231; 175.519;  30.294;   7.881; -30.205;Commanded position az=7.881, el=-30.205
11.39252; 175.519;  30.794;   7.881; -29.705;Commanded position az=7.881, el=-29.705
11.39273; 175.519;  31.294;   7.881; -29.205;Commanded position az=7.881, el=-29.205
11.39293; 175.519;  31.794;   7.881; -28.705;Commanded position az=7.881, el=-28.705
11.39314; 176.019;  31.794;   7.381; -28.705;Commanded position az=7.381, el=-28.705
11.39335; 176.019;  31.294;   7.381; -29.205;Commanded position az=7.381, el=-29.205
11.39356; 176.019;  30.794;   7.381; -29.705;Commanded position az=7.381, el=-29.705
11.39377; 176.019;  30.294;   7.381; -30.205;Commanded position az=7.381, el=-30.205
11.39398; 176.019;  29.794;   7.381; -30.705;Commanded position az=7.381, el=-30.705
11.39419; 176.019;  29.294;   7.381; -31.205;Commanded position az=7.381, el=-31.205
11.39440; 176.019;  28.794;   7.381; -31.705;Commanded position az=7.381, el=-31.705
11.39461; 176.019;  28.294;   7.381; -32.205;Commanded position az=7.381, el=-32.205
11.39482; 176.019;  27.794;   7.381; -32.705;Commanded position az=7.381, el=-32.705
11.39503; 176.019;  27.294;   7.381; -33.205;Commanded position az=7.381, el=-33.205
11.39524; 176.019;  26.794;   7.381; -33.705;Commanded position az=7.381, el=-33.705
11.39545; 176.019;  26.294;   7.381; -34.205;Commanded position az=7.381, el=-34.205
11.39566; 176.019;  25.794;   7.381; -34.705;Commanded position az=7.381, el=-34.705
11.39587; 176.019;  25.294;   7.381; -35.205;Commanded position az=7.381, el=-35.205
11.39608; 176.019;  24.794;   7.381; -35.705;Commanded position az=7.381, el=-35.705
11.39629; 176.019;  24.294;   7.381; -36.205;Commanded position az=7.381, el=-36.205
11.39649; 176.019;  23.794;   7.381; -36.705;Commanded position az=7.381, el=-36.705
11.39670; 176.019;  23.294;   7.381; -37.205;Commanded position az=7.381, el=-37.205
11.39691; 176.019;  22.794;   7.381; -37.705;Commanded position az=7.381, el=-37.705
11.39712; 176.019;  22.294;   7.381; -38.205;Commanded position az=7.381, el=-38.205
11.39733; 176.019;  21.794;   7.381; -38.705;Commanded position az=7.381, el=-38.705
11.39754; 176.019;  21.294;   7.381; -39.205;Commanded position az=7.381, el=-39.205
11.39775; 176.019;  20.794;   7.381; -39.705;Commanded position az=7.381, el=-39.705
11.39796; 176.019;  20.294;   7.381; -40.205;Commanded position az=7.381, el=-40.205
11.39817; 176.019;  19.794;   7.381; -40.705;Commanded position az=7.381, el=-40.705
11.39838; 176.019;  19.294;   7.381; -41.205;Commanded position az=7.381, el=-41.205
11.39859; 176.019;  18.794;   7.381; -41.705;Commanded position az=7.381, el=-41.705
11.39880; 176.019;  18.294;   7.381; -42.205;Commanded position az=7.381, el=-42.205
11.39901; 176.019;  17.794;   7.381; -42.705;Commanded position az=7.381, el=-42.705
11.39922; 176.019;  17.294;   7.381; -43.205;Commanded position az=7.381, el=-43.205
11.39943; 176.019;  16.794;   7.381; -43.705;Commanded position az=7.381, el=-43.705
11.39964; 176.019;  16.294;   7.381; -44.205;Commanded position az=7.381, el=-44.205
11.39984; 176.019;  15.794;   7.381; -44.705;Commanded position az=7.381, el=-44.705
11.40005; 176.019;  15.294;   7.381; -45.205;Commanded position az=7.381, el=-45.205
11.40026; 176.019;  14.794;   7.381; -45.705;Commanded position az=7.381, el=-45.705
11.40047; 176.019;  14.294;   7.381; -46.205;Commanded position az=7.381, el=-46.205
11.40068; 176.019;  13.794;   7.381; -46.705;Commanded position az=7.381, el=-46.705
11.40089; 176.019;  13.294;   7.381; -47.205;Commanded position az=7.381, el=-47.205
11.40110; 176.019;  12.794;   7.381; -47.705;Commanded position az=7.381, el=-47.705
11.40131; 176.019;  12.294;   7.381; -48.205;Commanded position az=7.381, el=-48.205
11.40152; 176.019;  11.794;   7.381; -48.705;Commanded position az=7.381, el=-48.705
11.40173; 176.519;  11.794;   6.881; -48.705;Commanded position az=6.881, el=-48.705
11.40194; 176.519;  12.294;   6.881; -48.205;Commanded position az=6.881, el=-48.205
11.40215; 176.519;  12.794;   6.881; -47.705;Commanded position az=6.881, el=-47.705
11.40236; 176.519;  13.294;   6.881; -47.205;Commanded position az=6.881, el=-47.205
11.40257; 176.519;  13.794;   6.881; -46.705;Commanded position az=6.881, el=-46.705
11.40278; 176.519;  14.294;   6.881; -46.205;Commanded position az=6.881, el=-46.205
11.40299; 176.519;  14.794;   6.881; -45.705;Commanded position az=6.881, el=-45.705
11.40320; 176.519;  15.294;   6.881; -45.205;Commanded position az=6.881, el=-45.205
11.40341; 176.519;  15.794;   6.881; -44.705;Commanded position az=6.881, el=-44.705
11.40361; 176.519;  16.294;   6.881; -44.205;Commanded position az=6.881, el=-44.205
11.40382; 176.519;  16.794;   6.881; -43.705;Commanded position az=6.881, el=-43.705
11.40403; 176.519;  17.294;   6.881; -43.205;Commanded position az=6.881, el=-43.205
11.40424; 176.519;  17.794;   6.881; -42.705;Commanded position az=6.881, el=-42.705
11.40445; 176.519;  18.294;   6.881; -42.205;Commanded position az=6.881, el=-42.205
11.40466; 176.519;  18.794;   6.881; -41.705;Commanded position az=6.881, el=-41.705
11.40487; 176.519;  19.294;   6.881; -41.205;Commanded position az=6.881, el=-41.205
11.40508; 176.519;  19.794;   6.881; -40.705;Commanded position az=6.881, el=-40.705
11.40529; 176.519;  20.294;   6.881; -40.205;Commanded position az=6.881, el=-40.205
11.40550; 176.519;  20.794;   6.881; -39.705;Commanded position az=6.881, el=-39.705
11.40571; 176.519;  21.294;   6.881; -39.205;Commanded position az=6.881, el=-39.205
11.40592; 176.519;  21.794;   6.881; -38.705;Commanded position az=6.881, el=-38.705
11.40613; 176.519;  22.294;   6.881; -38.205;Commanded position az=6.881, el=-38.205
11.40634; 176.519;  22.794;   6.881; -37.705;Commanded position az=6.881, el=-37.705
11.40655; 176.519;  23.294;   6.881; -37.205;Commanded position az=6.881, el=-37.205
11.40676; 176.519;  23.794;   6.881; -36.705;Commanded position az=6.881, el=-36.705
11.40697; 176.519;  24.294;   6.881; -36.205;Commanded position az=6.881, el=-36.205
11.40718; 176.519;  24.794;   6.881; -35.705;Commanded position az=6.881, el=-35.705
11.40738; 176.519;  25.294;   6.881; -35.205;Commanded position az=6.881, el=-35.205
11.40759; 176.519;  25.794;   6.881; -34.705;Commanded position az=6.881, el=-34.705
11.40780; 176.519;  26.294;   6.881; -34.205;Commanded position az=6.881, el=-34.205
11.40801; 176.519;  26.794;   6.881; -33.705;Commanded position az=6.881, el=-33.705
11.40822; 176.519;  27.294;   6.881; -33.205;Commanded position az=6.881, el=-33.205
11.40843; 176.519;  27.794;   6.881; -32.705;Commanded position az=6.881, el=-32.705
11.40864; 176.519;  28.294;   6.881; -32.205;Commanded position az=6.881, el=-32.205
11.40885; 176.519;  28.794;   6.881; -31.705;Commanded position az=6.881, el=-31.705
11.40906; 176.519;  29.294;   6.881; -31.205;Commanded position az=6.881, el=-31.205
11.40927; 176.519;  29.794;   6.881; -30.705;Commanded position az=6.881, el=-30.705
11.40948; 176.519;  30.294;   6.881; -30.205;Commanded position az=6.881, el=-30.205
11.40969; 176.519;  30.794;   6.881; -29.705;Commanded position az=6.881, el=-29.705
11.40990; 176.519;  31.294;   6.881; -29.205;Commanded position az=6.881, el=-29.205
11.41011; 176.519;  31.794;   6.881; -28.705;Commanded position az=6.881, el=-28.705
11.41032; 177.019;  31.794;   6.381; -28.705;Commanded position az=6.381, el=-28.705
11.41053; 177.019;  31.294;   6.381; -29.205;Commanded position az=6.381, el=-29.205
11.41074; 177.019;  30.794;   6.381; -29.705;Commanded position az=6.381, el=-29.705
11.41094; 177.019;  30.294;   6.381; -30.205;Commanded position az=6.381, el=-30.205
11.41115; 177.019;  29.794;   6.381; -30.705;Commanded position az=6.381, el=-30.705
11.41136; 177.019;  29.294;   6.381; -31.205;Commanded position az=6.381, el=-31.205
11.41157; 177.019;  28.794;   6.381; -31.705;Commanded position az=6.381, el=-31.705
11.41178; 177.019;  28.294;   6.381; -32.205;Commanded position az=6.381, el=-32.205
11.41199; 177.019;  27.794;   6.381; -32.705;Commanded position az=6.381, el=-32.705
11.41220; 177.019;  27.294;   6.381; -33.205;Commanded position az=6.381, el=-33.205
11.41241; 177.019;  26.794;   6.381; -33.705;Commanded position az=6.381, el=-33.705
11.41262; 177.019;  26.294;   6.381; -34.205;Commanded position az=6.381, el=-34.205
11.41283; 177.019;  25.794;   6.381; -34.705;Commanded position az=6.381, el=-34.705
11.41304; 177.019;  25.294;   6.381; -35.205;Commanded position az=6.381, el=-35.205
11.41325; 177.019;  24.794;   6.381; -35.705;Commanded position az=6.381, el=-35.705
11.41346; 177.019;  24.294;   6.381; -36.205;Commanded position az=6.381, el=-36.205
11.41367; 177.019;  23.794;   6.381; -36.705;Commanded position az=6.381, el=-36.705
11.41388; 177.019;  23.294;   6.381; -37.205;Commanded position az=6.381, el=-37.205
11.41409; 177.019;  22.794;   6.381; -37.705;Commanded position az=6.381, el=-37.705
11.41429; 177.019;  22.294;   6.381; -38.205;Commanded position az=6.381, el=-38.205
11.41450; 177.019;  21.794;   6.381; -38.705;Commanded position az=6.381, el=-38.705
11.41471; 177.019;  21.294;   6.381; -39.205;Commanded position az=6.381, el=-39.205
11.41492; 177.019;  20.794;   6.381; -39.705;Commanded position az=6.381, el=-39.705
11.41513; 177.019;  20.294;   6.381; -40.205;Commanded position az=6.381, el=-40.205
11.41534; 177.019;  19.794;   6.381; -40.705;Commanded position az=6.381, el=-40.705
11.41555; 177.019;  19.294;   6.381; -41.205;Commanded position az=6.381, el=-41.205
11.41576; 177.019;  18.794;   6.381; -41.705;Commanded position az=6.381, el=-41.705
11.41597; 177.019;  18.294;   6.381; -42.205;Commanded position az=6.381, el=-42.205
11.41618; 177.019;  17.794;   6.381; -42.705;Commanded position az=6.381, el=-42.705
11.41639; 177.019;  17.294;   6.381; -43.205;Commanded position az=6.381, el=-43.205
11.41660; 177.019;  16.794;   6.381; -43.705;Commanded position az=6.381, el=-43.705
11.41681; 177.019;  16.294;   6.381; -44.205;Commanded position az=6.381, el=-44.205
11.41702; 177.019;  15.794;   6.381; -44.705;Commanded position az=6.381, el=-44.705
11.41723; 177.019;  15.294;   6.381; -45.205;Commanded position az=6.381, el=-45.205
11.41744; 177.019;  14.794;   6.381; -45.705;Commanded position az=6.381, el=-45.705
11.41765; 177.019;  14.294;   6.381; -46.205;Commanded position az=6.381, el=-46.205
11.41785; 177.019;  13.794;   6.381; -46.705;Commanded position az=6.381, el=-46.705
11.41806; 177.019;  13.294;   6.381; -47.205;Commanded position az=6.381, el=-47.205
11.41827; 177.019;  12.794;   6.381; -47.705;Commanded position az=6.381, el=-47.705
11.41848; 177.019;  12.294;   6.381; -48.205;Commanded position az=6.381, el=-48.205
11.41869; 177.019;  11.794;   6.381; -48.705;Commanded position az=6.381, el=-48.705
11.41890; 177.519;  11.794;   5.881; -48.705;Commanded position az=5.881, el=-48.705
11.41911; 177.519;  12.294;   5.881; -48.205;Commanded position az=5.881, el=-48.205
11.41932; 177.519;  12.794;   5.881; -47.705;Commanded position az=5.881, el=-47.705
11.41953; 177.519;  13.294;   5.881; -47.205;Commanded position az=5.881, el=-47.205
11.41974; 177.519;  13.794;   5.881; -46.705;Commanded position az=5.881, el=-46.705
11.41995; 177.519;  14.294;   5.881; -46.205;Commanded position az=5.881, el=-46.205
11.42016; 177.519;  14.794;   5.881; -45.705;Commanded position az=5.881, el=-45.705
11.42037; 177.519;  15.294;   5.881; -45.205;Commanded position az=5.881, el=-45.205
11.42058; 177.519;  15.794;   5.881; -44.705;Commanded position az=5.881, el=-44.705
11.42079; 177.519;  16.294;   5.881; -44.205;Commanded position az=5.881, el=-44.205
11.42100; 177.519;  16.794;   5.881; -43.705;Commanded position az=5.881, el=-43.705
11.42121; 177.519;  17.294;   5.881; -43.205;Commanded position az=5.881, el=-43.205
11.42142; 177.519;  17.794;   5.881; -42.705;Commanded position az=5.881, el=-42.705
11.42162; 177.519;  18.294;   5.881; -42.205;Commanded position az=5.881, el=-42.205
11.42183; 177.519;  18.794;   5.881; -41.705;Commanded position az=5.881, el=-41.705
11.42204; 177.519;  19.294;   5.881; -41.205;Commanded position az=5.881, el=-41.205
11.42225; 177.519;  19.794;   5.881; -40.705;Commanded position az=5.881, el=-40.705
11.42246; 177.519;  20.294;   5.881; -40.205;Commanded position az=5.881, el=-40.205
11.42267; 177.519;  20.794;   5.881; -39.705;Commanded position az=5.881, el=-39.705
11.42288; 177.519;  21.294;   5.881; -39.205;Commanded position az=5.881, el=-39.205
11.42309; 177.519;  21.794;   5.881; -38.705;Commanded position az=5.881, el=-38.705
11.42330; 177.519;  22.294;   5.881; -38.205;Commanded position az=5.881, el=-38.205
11.42351; 177.519;  22.794;   5.881; -37.705;Commanded position az=5.881, el=-37.705
11.42372; 177.519;  23.294;   5.881; -37.205;Commanded position az=5.881, el=-37.205
11.42393; 177.519;  23.794;   5.881; -36.705;Commanded position az=5.881, el=-36.705
11.42414; 177.519;  24.294;   5.881; -36.205;Commanded position az=5.881, el=-36.205
11.42435; 177.519;  24.794;   5.881; -35.705;Commanded position az=5.881, el=-35.705
11.42456; 177.519;  25.294;   5.881; -35.205;Commanded position az=5.881, el=-35.205
11.42477; 177.519;  25.794;   5.881; -34.705;Commanded position az=5.881, el=-34.705
11.42498; 177.519;  26.294;   5.881; -34.205;Commanded position az=5.881, el=-34.205
11.42519; 177.519;  26.794;   5.881; -33.705;Commanded position az=5.881, el=-33.705
11.42540; 177.519;  27.294;   5.881; -33.205;Commanded position az=5.881, el=-33.205
11.42560; 177.519;  27.794;   5.881; -32.705;Commanded position az=5.881, el=-32.705
11.42581; 177.519;  28.294;   5.881; -32.205;Commanded position az=5.881, el=-32.205
11.42602; 177.519;  28.794;   5.881; -31.705;Commanded position az=5.881, el=-31.705
11.42623; 177.519;  29.294;   5.881; -31.205;Commanded position az=5.881, el=-31.205
11.42644; 177.519;  29.794;   5.881; -30.705;Commanded position az=5.881, el=-30.705
11.42665; 177.519;  30.294;   5.881; -30.205;Commanded position az=5.881, el=-30.205
11.42686; 177.519;  30.794;   5.881; -29.705;Commanded position az=5.881, el=-29.705
11.42707; 177.519;  31.294;   5.881; -29.205;Commanded position az=5.881, el=-29.205
11.42728; 177.519;  31.794;   5.881; -28.705;Commanded position az=5.881, el=-28.705
11.42749; 178.019;  31.794;   5.381; -28.705;Commanded position az=5.381, el=-28.705
11.42770; 178.019;  31.294;   5.381; -29.205;Commanded position az=5.381, el=-29.205
11.42791; 178.019;  30.794;   5.381; -29.705;Commanded position az=5.381, el=-29.705
11.42812; 178.019;  30.294;   5.381; -30.205;Commanded position az=5.381, el=-30.205
11.42833; 178.019;  29.794;   5.381; -30.705;Commanded position az=5.381, el=-30.705
11.42854; 178.019;  29.294;   5.381; -31.205;Commanded position az=5.381, el=-31.205
11.42875; 178.019;  28.794;   5.381; -31.705;Commanded position az=5.381, el=-31.705
11.42896; 178.019;  28.294;   5.381; -32.205;Commanded position az=5.381, el=-32.205
11.42916; 178.019;  27.794;   5.381; -32.705;Commanded position az=5.381, el=-32.705
11.42937; 178.019;  27.294;   5.381; -33.205;Commanded position az=5.381, el=-33.205
11.42958; 178.019;  26.794;   5.381; -33.705;Commanded position az=5.381, el=-33.705
11.42979; 178.019;  26.294;   5.381; -34.205;Commanded position az=5.381, el=-34.205
11.43000; 178.019;  25.794;   5.381; -34.705;Commanded position az=5.381, el=-34.705
11.43021; 178.019;  25.294;   5.381; -35.205;Commanded position az=5.381, el=-35.205
11.43042; 178.019;  24.794;   5.381; -35.705;Commanded position az=5.381, el=-35.705
11.43063; 178.019;  24.294;   5.381; -36.205;Commanded position az=5.381, el=-36.205
11.43084; 178.019;  23.794;   5.381; -36.705;Commanded position az=5.381, el=-36.705
11.43105; 178.019;  23.294;   5.381; -37.205;Commanded position az=5.381, el=-37.205
11.43126; 178.019;  22.794;   5.381; -37.705;Commanded position az=5.381, el=-37.705
11.43147; 178.019;  22.294;   5.381; -38.205;Commanded position az=5.381, el=-38.205
11.43168; 178.019;  21.794;   5.381; -38.705;Commanded position az=5.381, el=-38.705
11.43189; 178.019;  21.294;   5.381; -39.205;Commanded position az=5.381, el=-39.205
11.43210; 178.019;  20.794;   5.381; -39.705;Commanded position az=5.381, el=-39.705
11.43231; 178.019;  20.294;   5.381; -40.205;Commanded position az=5.381, el=-40.205
11.43252; 178.019;  19.794;   5.381; -40.705;Commanded position az=5.381, el=-40.705
11.43273; 178.019;  19.294;   5.381; -41.205;Commanded position az=5.381, el=-41.205
11.43294; 178.019;  18.794;   5.381; -41.705;Commanded position az=5.381, el=-41.705
11.43314; 178.019;  18.294;   5.381; -42.205;Commanded position az=5.381, el=-42.205
11.43335; 178.019;  17.794;   5.381; -42.705;Commanded position az=5.381, el=-42.705
11.43356; 178.019;  17.294;   5.381; -43.205;Commanded position az=5.381, el=-43.205
11.43377; 178.019;  16.794;   5.381; -43.705;Commanded position az=5.381, el=-43.705
11.43398; 178.019;  16.294;   5.381; -44.205;Commanded position az=5.381, el=-44.205
11.43419; 178.019;  15.794;   5.381; -44.705;Commanded position az=5.381, el=-44.705
11.43440; 178.019;  15.294;   5.381; -45.205;Commanded position az=5.381, el=-45.205
11.43461; 178.019;  14.794;   5.381; -45.705;Commanded position az=5.381, el=-45.705
11.43482; 178.019;  14.294;   5.381; -46.205;Commanded position az=5.381, el=-46.205
11.43503; 178.019;  13.794;   5.381; -46.705;Commanded position az=5.381, el=-46.705
11.43524; 178.019;  13.294;   5.381; -47.205;Commanded position az=5.381, el=-47.205
11.43545; 178.019;  12.794;   5.381; -47.705;Commanded position az=5.381, el=-47.705
11.43566; 178.019;  12.294;   5.381; -48.205;Commanded position az=5.381, el=-48.205
11.43587; 178.019;  11.794;   5.381; -48.705;Commanded position az=5.381, el=-48.705
11.43608; 178.519;  11.794;   4.881; -48.705;Commanded position az=4.881, el=-48.705
11.43629; 178.519;  12.294;   4.881; -48.205;Commanded position az=4.881, el=-48.205
11.43649; 178.519;  12.794;   4.881; -47.705;Commanded position az=4.881, el=-47.705
11.43670; 178.519;  13.294;   4.881; -47.205;Commanded position az=4.881, el=-47.205
11.43691; 178.519;  13.794;   4.881; -46.705;Commanded position az=4.881, el=-46.705
11.43712; 178.519;  14.294;   4.881; -46.205;Commanded position az=4.881, el=-46.205
11.43733; 178.519;  14.794;   4.881; -45.705;Commanded position az=4.881, el=-45.705
11.43754; 178.519;  15.294;   4.881; -45.205;Commanded position az=4.881, el=-45.205
11.43775; 178.519;  15.794;   4.881; -44.705;Commanded position az=4.881, el=-44.705
11.43796; 178.519;  16.294;   4.881; -44.205;Commanded position az=4.881, el=-44.205
11.43817; 178.519;  16.794;   4.881; -43.705;Commanded position az=4.881, el=-43.705
11.43838; 178.519;  17.294;   4.881; -43.205;Commanded position az=4.881, el=-43.205
11.43859; 178.519;  17.794;   4.881; -42.705;Commanded position az=4.881, el=-42.705
11.43880; 178.519;  18.294;   4.881; -42.205;Commanded position az=4.881, el=-42.205
11.43901; 178.519;  18.794;   4.881; -41.705;Commanded position az=4.881, el=-41.705
11.43922; 178.519;  19.294;   4.881; -41.205;Commanded position az=4.881, el=-41.205
11.43943; 178.519;  19.794;   4.881; -40.705;Commanded position az=4.881, el=-40.705
11.43964; 178.519;  20.294;   4.881; -40.205;Commanded position az=4.881, el=-40.205
11.43984; 178.519;  20.794;   4.881; -39.705;Commanded position az=4.881, el=-39.705
11.44005; 178.519;  21.294;   4.881; -39.205;Commanded position az=4.881, el=-39.205
11.44026; 178.519;  21.794;   4.881; -38.705;Commanded position az=4.881, el=-38.705
11.44047; 178.519;  22.294;   4.881; -38.205;Commanded position az=4.881, el=-38.205
11.44068; 178.519;  22.794;   4.881; -37.705;Commanded position az=4.881, el=-37.705
11.44089; 178.519;  23.294;   4.881; -37.205;Commanded position az=4.881, el=-37.205
11.44110; 178.519;  23.794;   4.881; -36.705;Commanded position az=4.881, el=-36.705
11.44131; 178.519;  24.294;   4.881; -36.205;Commanded position az=4.881, el=-36.205
