# Tcold_K: 12
# Thot_K: 284.15
# freq_MHz: 11075
# dfreq_MHz: 50
date, time_start, Icold_adu, Ihot_adu, Ycal_dB, Isun_mean_adu, Isun_max_adu, Isun_mean_above_max_adu, nrvals_for_Isun_mean_above_max, Ssun_sfu, Sback_sfu, Ssun_minus_Sback_sfu
2024/11/15, 08:30:00.705, 148461.8765384113, 426780.8607226211, 4.585899892823527, 366591.8094250917, 404262.614022702, 396883.94907865056, 17, 303.2256176566909, 14.274156445799129, 288.95146121089175
2024/11/15, 08:45:00.759, 145228.77295071955, 412223.92607037904, 4.530805272640253, 364802.9197424726, 402543.62862538686, 392975.9258402794, 55, 314.6623365494298, 14.274156445799129, 300.3881801036307
2024/11/15, 09:00:00.809, 144277.30943926136, 408192.6616290518, 4.516671580630823, 356420.3811547098, 392966.49487691134, 383785.07343998697, 36, 308.06109727100085, 14.274156445799129, 293.7869408252017
2024/11/15, 09:15:00.711, 141939.75587328122, 400744.79944949166, 4.507638411943149, 356163.8562182739, 394673.57671964227, 386897.70428834384, 22, 320.6795074148676, 14.274156445799129, 306.4053509690685
2024/11/15, 09:30:00.784, 140387.83069049753, 400834.4401041218, 4.556355662308239, 361867.0725455913, 394673.57671964227, 386498.3565439143, 51, 320.18088198032893, 14.274156445799129, 305.9067255345298
2024/11/15, 09:45:00.912, 140269.4839373841, 398664.40988231264, 4.536442672697414, 365996.819178712, 399115.21076306934, 390801.89105312165, 59, 328.1496978485749, 14.274156445799129, 313.87554140277575
2024/11/15, 10:00:00.904, 142562.19913725724, 401075.0932819945, 4.492213070925225, 369445.5309873683, 408594.183897884, 399695.505704131, 35, 336.27252387725895, 14.274156445799129, 321.9983674314598
2024/11/15, 10:15:00.884, 143761.67440577378, 393390.5787237672, 4.371808324285176, 365158.94247257366, 404834.1034622305, 395980.4647933385, 17, 341.35876856390854, 14.274156445799129, 327.0846121181094
2024/11/15, 10:30:01.008, 141924.75388073962, 392867.5938360787, 4.4218805721278915, 355041.85052827746, 399115.21076306934, 391983.8329042281, 4, 336.8600437094542, 14.274156445799129, 322.5858872636551
2024/11/15, 10:45:00.962, 138006.10573026468, 379862.41796500084, 4.397280272745757, 344220.267581873, 379472.96741455863, 371317.035764044, 25, 326.5620895285454, 14.274156445799129, 312.2879330827463
2024/11/15, 11:00:00.894, 136693.2650234521, 376445.1712829076, 4.3995461366369435, 325155.0730299168, 359548.43828088854, 350975.4238112636, 22, 303.6095008246156, 14.274156445799129, 289.3353443788165
2024/11/15, 11:15:01.023, 136398.28441053611, 380016.09256932343, 4.449930802180074, 331492.6160729883, 371322.98034592613, 363317.5955148618, 26, 315.81071220346587, 14.274156445799129, 301.53655575766675
2024/11/15, 11:30:01.074, 134302.95909167812, 379493.962932943, 4.511192898746808, 323473.3759244697, 364602.7750202396, 357375.60768434673, 19, 308.7972388487853, 14.274156445799129, 294.5230824029862
2024/11/15, 11:45:01.114, 132524.89088903545, 375006.712406799, 4.517415860880278, 323697.48022667225, 369883.930111499, 362800.3768197027, 8, 321.7040301090905, 14.274156445799129, 307.4298736632914
2024/11/15, 12:00:01.012, 132968.4929952926, 370171.16749372013, 4.446538419981132, 323592.64183679625, 364258.10393261944, 357529.1760365329, 14, 320.74677857091297, 14.274156445799129, 306.47262212511384
2024/11/15, 12:15:01.089, 132758.78642108414, 383084.8119331079, 4.602316601927015, 324621.7241686963, 375031.3333711316, 367383.81499578076, 6, 317.69532699447814, 14.274156445799129, 303.421170548679
2024/11/15, 12:30:01.163, 132479.7639916346, 389634.2545117664, 4.685075849195163, 324688.1338102834, 369883.930111499, 363712.6278217815, 6, 305.3679798339857, 14.274156445799129, 291.0938233881866
2024/11/15, 12:45:01.219, 132139.96764264983, 387472.25688223203, 4.672064162279889, 308328.753054328, 354390.143750584, 347685.80830484116, 10, 287.5564240950978, 14.274156445799129, 273.28226764929866
2024/11/15, 13:00:01.274, 131960.3263309867, 383699.0199637631, 4.635473090714173, 304114.4420279734, 357537.89860693295, 352247.2864630877, 4, 297.5544479741994, 14.274156445799129, 283.28029152840026
2024/11/15, 13:15:01.240, 131431.36259038455, 386104.79217318783, 4.6800618155217935, 296804.92081027315, 337991.0881331923, 330694.3395277463, 17, 267.5656019241218, 14.274156445799129, 253.29144547832266
2024/11/15, 13:30:01.158, 129966.50941265556, 390302.77661302837, 4.775701858715731, 297829.21956683235, 337905.9360338155, 330396.6052573221, 22, 263.50730596297683, 14.274156445799129, 249.2331495171777
2024/11/15, 13:45:01.156, 130139.43669978231, 389275.8263062969, 4.758485126559995, 296818.9895800272, 338428.8257410941, 331815.3424504822, 20, 266.2176558945234, 14.274156445799129, 251.94349944872425
2024/11/15, 14:00:01.268, 132206.5732144516, 398199.75157389924, 4.788479362553435, 296379.61099589133, 339745.49846292, 333442.29115480185, 18, 259.187311762531, 14.274156445799129, 244.9131553167319
2024/11/15, 14:15:01.373, 133902.25879001405, 407369.39482655295, 4.832004947027312, 296001.4579553484, 333281.4224814614, 327635.1154876052, 43, 243.61197910764113, 14.274156445799129, 229.337822661842
